Row ID,Order ID,Product ID,Customer ID,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
3810,CA-2015-113628,FUR-CH-10003298,AH-10690,769,903,2,454,523.92,5,0.2,654.8999999999999,-72.039,-0.1375,7,0
3811,CA-2015-113628,TEC-PH-10000441,AH-10690,769,903,2,454,100.792,1,0.2,125.99,10.0792,0.1,7,0
3812,CA-2015-113628,FUR-CH-10004477,AH-10690,769,903,2,454,146.136,3,0.2,182.67,16.4403,0.1125,7,0
3813,CA-2017-147753,OFF-LA-10003537,PK-19075,917,917,4,202,25.06,2,0.0,25.06,11.7782,0.47000000000000003,0,0
3814,CA-2015-103961,OFF-LA-10004484,NG-18430,600,530,2,117,19.824,6,0.2,24.78,6.4428,0.32499999999999996,4,0
3815,CA-2016-152471,TEC-PH-10002824,ZD-21925,631,631,4,134,823.96,5,0.2,1029.95,51.4975,0.0625,0,0
3816,CA-2016-152471,OFF-PA-10004965,ZD-21925,631,631,4,134,15.984,2,0.2,19.98,4.995,0.3125,0,0
3817,CA-2015-102582,FUR-TA-10003569,NW-18400,427,445,2,273,801.96,2,0.0,801.96,200.49,0.25,4,0
3818,CA-2015-102582,TEC-PH-10003187,NW-18400,427,445,2,273,59.97,3,0.0,59.97,0.0,0.0,4,0
3819,CA-2015-102582,FUR-CH-10004853,NW-18400,427,445,2,273,1056.86,7,0.0,1056.86,306.4894,0.29000000000000004,4,0
3820,CA-2017-141873,OFF-BI-10001031,HG-14845,450,337,2,24,12.816,3,0.2,16.02,4.3254,0.33749999999999997,5,0
3821,CA-2017-141873,FUR-BO-10003034,HG-14845,450,337,2,24,314.352,3,0.2,392.93999999999994,-15.7176,-0.05,5,0
3822,CA-2017-141873,OFF-PA-10000069,HG-14845,450,337,2,24,18.98,2,0.0,18.98,8.9206,0.47000000000000003,5,0
3823,CA-2017-141873,OFF-BI-10003655,HG-14845,450,337,2,24,18.24,6,0.2,22.799999999999997,6.156,0.3375,5,0
3824,CA-2015-140984,OFF-ST-10000585,CC-12685,472,228,2,165,991.2,6,0.0,991.2,257.712,0.25999999999999995,4,0
3825,CA-2015-140984,TEC-CO-10001571,CC-12685,472,228,2,165,879.984,2,0.2,1099.98,329.994,0.375,4,0
3826,CA-2015-140984,OFF-BI-10002012,CC-12685,472,228,2,165,12.96,9,0.2,16.2,4.536,0.3499999999999999,4,0
3827,CA-2014-132801,OFF-ST-10001228,JG-15805,274,37,2,163,107.44,10,0.2,134.29999999999998,10.744,0.1,5,0
3828,CA-2017-141733,FUR-CH-10004086,RW-19540,918,944,2,152,1458.65,5,0.0,1458.65,423.0085,0.29,4,0
3829,CA-2017-141733,FUR-CH-10002017,RW-19540,918,944,2,152,26.64,1,0.0,26.64,7.4592,0.27999999999999997,4,0
3830,CA-2017-141733,FUR-CH-10000595,RW-19540,918,944,2,152,476.8,2,0.0,476.8,119.2,0.25,4,0
3831,CA-2017-141733,OFF-AP-10001563,RW-19540,918,944,2,152,87.444,2,0.1,97.16,18.4604,0.2111111111111111,4,0
3832,US-2015-111927,FUR-FU-10004017,LS-17230,718,903,2,22,76.14,3,0.0,76.14,26.649,0.35000000000000003,5,0
3833,US-2015-111927,OFF-BI-10002571,LS-17230,718,903,2,22,19.96,2,0.0,19.96,9.3812,0.47,5,0
3834,CA-2014-105984,TEC-PH-10000560,MY-18295,157,157,4,48,1049.97,5,0.4,1749.95,-209.994,-0.19999999999999998,0,1
3835,CA-2014-105984,FUR-CH-10000847,MY-18295,157,157,4,48,611.058,3,0.3,872.94,-34.9176,-0.05714285714285714,0,1
3836,CA-2014-100363,OFF-FA-10000611,JM-15655,919,1167,2,277,2.368,2,0.2,2.9599999999999995,0.8288,0.35000000000000003,7,0
3837,CA-2014-100363,OFF-PA-10004733,JM-15655,919,1167,2,277,19.008,3,0.2,23.759999999999998,6.8904,0.3625,7,0
3838,CA-2014-126760,TEC-PH-10001363,KM-16720,712,1095,2,284,911.984,2,0.2,1139.98,113.998,0.125,7,0
3839,CA-2014-126760,FUR-CH-10003312,KM-16720,712,1095,2,284,674.352,3,0.2,842.9399999999999,-109.5822,-0.1625,7,0
3840,CA-2014-126760,FUR-FU-10004018,KM-16720,712,1095,2,284,134.01,9,0.0,134.01,36.1827,0.27,7,0
3841,CA-2014-126760,TEC-AC-10004814,KM-16720,712,1095,2,284,170.97,3,0.0,170.97,70.0977,0.41000000000000003,7,0
3842,US-2014-109162,FUR-CH-10002647,KE-16420,786,1377,2,49,170.352,3,0.2,212.94,10.647,0.0625,4,0
3843,CA-2014-101931,OFF-BI-10004140,TS-21370,920,657,3,14,7.184,2,0.2,8.98,2.245,0.3125,3,0
3844,CA-2014-101931,OFF-SU-10002301,TS-21370,920,657,3,14,6.28,2,0.0,6.28,0.0628,0.009999999999999998,3,0
3845,CA-2014-101931,OFF-SU-10000646,TS-21370,920,657,3,14,480.74,2,0.0,480.74,14.4222,0.03,3,0
3846,CA-2014-101931,FUR-BO-10001337,TS-21370,920,657,3,14,616.998,6,0.15,725.8800000000001,-36.294,-0.0588235294117647,3,0
3847,CA-2014-101931,OFF-ST-10003442,TS-21370,920,657,3,14,141.4,5,0.0,141.4,38.178,0.26999999999999996,3,0
3848,CA-2017-129000,OFF-ST-10001097,SZ-20035,921,345,1,131,501.81,3,0.0,501.81,0.0,0.0,2,0
3849,CA-2017-161053,OFF-BI-10004318,JE-15745,586,398,3,146,691.96,4,0.0,691.96,318.3016,0.45999999999999996,1,0
3850,CA-2017-161053,TEC-AC-10004633,JE-15745,586,398,3,146,34.95,5,0.0,34.95,15.378,0.43999999999999995,1,0
3851,CA-2015-142377,OFF-PA-10001970,MS-17980,785,365,2,335,85.96,7,0.0,85.96,40.4012,0.4700000000000001,5,0
3852,CA-2015-127593,FUR-FU-10004006,DH-13675,482,482,4,360,85.3,2,0.0,85.3,14.501,0.17,0,0
3853,CA-2017-130526,OFF-BI-10001524,GT-14755,201,1162,3,229,33.568,8,0.8,167.84000000000003,-53.7088,-1.6,3,1
3854,US-2017-131849,FUR-FU-10004164,GH-14410,922,194,2,35,4.95,1,0.0,4.95,2.178,0.43999999999999995,4,0
3855,US-2017-131849,OFF-ST-10002957,GH-14410,922,194,2,35,26.4,5,0.0,26.4,0.0,0.0,4,0
3856,US-2017-105389,OFF-BI-10004364,DM-13015,437,961,1,66,3.564,3,0.8,17.820000000000004,-6.237,-1.75,5,1
3857,US-2017-105389,TEC-PH-10002824,DM-13015,437,961,1,66,823.96,5,0.2,1029.95,51.4975,0.0625,5,0
3858,US-2017-105389,OFF-AR-10000634,DM-13015,437,961,1,66,10.272,3,0.2,12.84,0.8988,0.08750000000000001,5,0
3859,CA-2014-140816,TEC-AC-10001539,TC-21295,415,415,4,462,447.944,7,0.2,559.93,89.5888,0.2,0,0
3860,CA-2017-154039,FUR-TA-10001932,JK-16120,923,1378,2,156,480.96,3,0.5,961.92,-269.3376,-0.56,5,1
3861,CA-2017-154039,TEC-PH-10002789,JK-16120,923,1378,2,156,124.792,1,0.2,155.98999999999998,10.9193,0.0875,5,0
3862,CA-2014-135755,OFF-BI-10004828,NC-18415,524,1026,2,232,40.176,3,0.2,50.22,14.5638,0.3625,7,0
3863,CA-2014-135755,OFF-BI-10003981,NC-18415,524,1026,2,232,10.896,3,0.2,13.620000000000001,3.9498,0.3625,7,0
3864,CA-2017-123246,OFF-AR-10001770,AJ-10960,162,16,1,89,10.64,4,0.0,10.64,2.7664,0.26,2,0
3865,CA-2015-157133,FUR-FU-10004904,LC-16885,110,156,2,463,151.96,5,0.6,379.9,-182.352,-1.2,5,1
3866,CA-2014-124709,TEC-AC-10002842,GW-14605,924,1379,1,35,238.0,2,0.0,238.0,38.08,0.16,2,0
3867,CA-2017-146360,TEC-AC-10003590,SC-20305,757,1017,1,453,155.34,6,0.0,155.34,55.9224,0.36,2,0
3868,CA-2015-132486,TEC-AC-10000710,JF-15355,925,1380,1,189,148.32,9,0.0,148.32,63.7776,0.43,4,0
3869,CA-2015-132486,FUR-CH-10004495,JF-15355,925,1380,1,189,240.784,1,0.2,300.97999999999996,27.0882,0.1125,4,0
3870,CA-2015-132486,FUR-CH-10004540,JF-15355,925,1380,1,189,191.968,7,0.2,239.95999999999998,16.7972,0.08750000000000001,4,0
3871,CA-2015-132486,OFF-PA-10004971,JF-15355,925,1380,1,189,11.56,2,0.0,11.56,5.6644,0.48999999999999994,4,0
3872,CA-2015-132486,OFF-EN-10002600,JF-15355,925,1380,1,189,11.8,4,0.0,11.8,5.664,0.4799999999999999,4,0
3873,CA-2015-132486,FUR-CH-10001854,JF-15355,925,1380,1,189,842.352,3,0.2,1052.9399999999998,42.1176,0.05,4,0
3874,CA-2016-136231,OFF-EN-10001099,DM-13015,65,1244,1,341,23.472,3,0.2,29.34,7.6284,0.325,2,0
3875,CA-2016-136231,OFF-BI-10001597,DM-13015,65,1244,1,341,86.058,7,0.7,286.85999999999996,-63.1092,-0.7333333333333333,2,1
3876,CA-2016-136231,TEC-PH-10002660,DM-13015,65,1244,1,341,108.784,2,0.2,135.98,6.799,0.0625,2,0
3877,CA-2016-136231,OFF-PA-10000327,DM-13015,65,1244,1,341,10.272,3,0.2,12.84,3.21,0.3125,2,0
3878,CA-2016-140641,OFF-BI-10001191,EP-13915,100,1263,2,86,38.19,5,0.7,127.29999999999997,-26.733,-0.7000000000000001,5,1
3879,CA-2014-151001,OFF-ST-10003455,JG-15805,268,885,3,68,49.632,4,0.2,62.03999999999999,3.7224,0.075,2,0
3880,CA-2014-151001,OFF-ST-10001031,JG-15805,268,885,3,68,52.096,4,0.2,65.11999999999999,3.9072,0.07500000000000001,2,0
3881,CA-2015-129896,OFF-PA-10002245,PF-19120,926,783,2,28,9.568,2,0.2,11.959999999999999,2.99,0.31250000000000006,5,0
3882,CA-2015-129896,OFF-ST-10004804,PF-19120,926,783,2,28,82.368,2,0.2,102.96,-19.5624,-0.23750000000000002,5,0
3883,CA-2015-129896,FUR-FU-10004904,PF-19120,926,783,2,28,364.704,6,0.2,455.88,-36.4704,-0.09999999999999999,5,0
3884,CA-2015-129896,FUR-FU-10002396,PF-19120,926,783,2,28,40.256,4,0.2,50.32,11.0704,0.27499999999999997,5,0
3885,CA-2014-152849,OFF-AR-10002833,DW-13195,261,137,2,366,4.368,3,0.2,5.46,0.3822,0.0875,7,0
3886,US-2017-127341,OFF-BI-10001072,CK-12595,927,63,2,156,12.128,4,0.8,60.640000000000015,-20.6176,-1.7,4,1
3887,CA-2016-167759,TEC-PH-10003171,CC-12670,841,388,1,464,134.85,3,0.0,134.85,37.758,0.28,5,0
3888,CA-2014-100895,OFF-AR-10004511,SV-20785,271,572,2,237,8.56,2,0.0,8.56,2.6536,0.31,4,0
3889,CA-2014-100895,TEC-PH-10001425,SV-20785,271,572,2,237,239.97,3,0.0,239.97,67.1916,0.27999999999999997,4,0
3890,CA-2014-100895,OFF-ST-10001490,SV-20785,271,572,2,237,356.94,2,0.0,356.94,107.082,0.3,4,0
3891,US-2016-163881,TEC-AC-10003033,SP-20860,391,886,2,2,659.9,2,0.0,659.9,217.767,0.33,6,0
3892,US-2016-163881,FUR-CH-10001394,SP-20860,391,886,2,2,1684.752,6,0.2,2105.9399999999996,210.594,0.125,6,0
3893,US-2016-163881,TEC-AC-10000420,SP-20860,391,886,2,2,559.92,8,0.0,559.92,190.3728,0.34,6,0
3894,US-2016-144547,TEC-AC-10004901,MS-17770,339,697,2,67,279.944,7,0.2,349.93,48.9902,0.175,4,0
3895,US-2014-112200,OFF-BI-10002571,TC-21475,755,684,2,432,9.98,5,0.8,49.90000000000001,-16.467,-1.65,6,1
3896,CA-2017-110212,TEC-AC-10002331,SJ-20125,928,1025,2,465,48.9,5,0.0,48.9,18.093,0.37,4,0
3897,CA-2017-134285,OFF-FA-10000611,DS-13180,227,1260,2,66,3.552,3,0.2,4.4399999999999995,1.2432,0.35000000000000003,5,0
3898,CA-2017-134285,OFF-PA-10000304,DS-13180,227,1260,2,66,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,5,0
3899,CA-2017-102267,OFF-FA-10000611,SC-20800,330,770,2,466,2.368,2,0.2,2.9599999999999995,0.8288,0.35000000000000003,4,0
3900,CA-2017-157980,TEC-AC-10002567,SH-20395,227,35,3,214,127.984,2,0.2,159.98,25.5968,0.2,2,0
3901,CA-2015-121097,OFF-PA-10001937,SF-20965,929,1381,2,467,10.368,2,0.2,12.959999999999999,3.6288,0.35,5,0
3902,CA-2015-151043,TEC-AC-10001090,MG-17680,718,313,2,106,47.984,2,0.2,59.98,-1.1996,-0.024999999999999998,6,0
3903,US-2015-119312,OFF-ST-10000943,CS-12400,654,1293,1,63,270.34,14,0.0,270.34,75.6952,0.28,5,0
3904,CA-2015-167010,OFF-AP-10004036,VT-21700,58,890,2,106,98.112,7,0.2,122.63999999999999,18.396,0.18750000000000003,5,0
3905,CA-2015-167010,OFF-ST-10003816,VT-21700,58,890,2,106,563.808,4,0.2,704.76,21.1428,0.037500000000000006,5,0
3906,CA-2015-167010,OFF-BI-10002072,VT-21700,58,890,2,106,10.428,4,0.7,34.76,-6.952,-0.6666666666666666,5,1
3907,CA-2015-167010,FUR-FU-10001468,VT-21700,58,890,2,106,547.136,4,0.2,683.92,-68.392,-0.125,5,0
3908,CA-2015-167010,TEC-PH-10000347,VT-21700,58,890,2,106,14.85,5,0.4,24.75,-3.2175,-0.21666666666666665,5,1
3909,CA-2015-167010,TEC-PH-10002844,VT-21700,58,890,2,106,41.988,2,0.4,69.98,-9.7972,-0.23333333333333334,5,1
3910,CA-2015-167010,FUR-FU-10001037,VT-21700,58,890,2,106,7.584,1,0.2,9.479999999999999,2.37,0.31250000000000006,5,0
3911,CA-2015-167010,FUR-BO-10004218,VT-21700,58,890,2,106,352.45,5,0.5,704.9,-211.47,-0.6,5,1
3912,CA-2017-126788,TEC-PH-10001619,AB-10105,930,922,3,436,470.376,3,0.2,587.9699999999999,52.9173,0.1125,1,0
3913,CA-2017-148068,OFF-PA-10001639,MM-18280,66,146,2,46,19.44,3,0.0,19.44,9.3312,0.48000000000000004,7,0
3914,CA-2017-148068,FUR-FU-10002268,MM-18280,66,146,2,46,9.82,2,0.0,9.82,3.2406,0.33,7,0
3915,US-2017-142573,FUR-TA-10001932,ML-17410,931,284,2,52,801.6,5,0.5,1603.2,-448.896,-0.56,5,1
3916,US-2017-142573,FUR-CH-10004218,ML-17410,931,284,2,52,161.568,2,0.2,201.96,10.098,0.0625,5,0
3917,US-2017-142573,OFF-PA-10000246,ML-17410,931,284,2,52,16.096,2,0.2,20.119999999999997,5.2312,0.325,5,0
3918,US-2017-142573,OFF-BI-10003350,ML-17410,931,284,2,52,7.656,4,0.7,25.519999999999996,-6.1248,-0.7999999999999999,5,1
3919,US-2017-142573,FUR-CH-10000513,ML-17410,931,284,2,52,311.976,3,0.2,389.96999999999997,-42.8967,-0.1375,5,0
3920,US-2015-148817,OFF-ST-10001321,KD-16495,495,215,2,338,61.68,4,0.0,61.68,16.6536,0.27,6,0
3921,US-2015-148817,OFF-BI-10004233,KD-16495,495,215,2,338,63.96,4,0.0,63.96,30.7008,0.48,6,0
3922,CA-2016-110044,TEC-PH-10001299,RF-19735,932,416,1,27,359.976,3,0.2,449.96999999999997,35.9976,0.09999999999999999,4,0
3923,CA-2017-146920,OFF-PA-10002479,SC-20305,736,854,2,37,25.344,6,0.2,31.68,7.92,0.3125,4,0
3924,CA-2017-146920,OFF-PA-10001461,SC-20305,736,854,2,37,26.72,5,0.2,33.4,9.352,0.35000000000000003,4,0
3925,CA-2014-103940,OFF-ST-10004963,BN-11515,329,159,2,6,30.28,2,0.0,30.28,1.2112,0.04,4,0
3926,CA-2014-103940,OFF-ST-10000943,BN-11515,329,159,2,6,57.93,3,0.0,57.93,16.2204,0.28,4,0
3927,CA-2014-103940,FUR-FU-10004671,BN-11515,329,159,2,6,35.34,2,0.0,35.34,13.4292,0.37999999999999995,4,0
3928,CA-2014-103940,OFF-BI-10002735,BN-11515,329,159,2,6,137.24,5,0.2,171.55,46.3185,0.33749999999999997,4,0
3929,CA-2016-162082,FUR-BO-10004409,JS-15880,561,717,3,115,241.332,5,0.32,354.90000000000003,-14.196,-0.058823529411764705,3,1
3930,CA-2016-162082,OFF-PA-10001934,JS-15880,561,717,3,115,5.184,1,0.2,6.4799999999999995,1.8792,0.3625,3,0
3931,CA-2016-162082,OFF-AR-10001044,JS-15880,561,717,3,115,145.544,7,0.2,181.93,16.3737,0.11249999999999999,3,0
3932,CA-2016-132094,OFF-AR-10004165,VG-21805,371,477,2,12,5.472,3,0.2,6.84,1.6416,0.3,7,0
3933,CA-2016-132094,TEC-AC-10001109,VG-21805,371,477,2,12,47.984,2,0.2,59.98,13.1956,0.275,7,0
3934,CA-2017-123001,OFF-AR-10001919,AW-10840,265,566,2,411,9.4,5,0.0,9.4,2.726,0.29,6,0
3935,CA-2017-123001,OFF-LA-10004544,AW-10840,265,566,2,411,74.0,5,0.0,74.0,37.0,0.5,6,0
3936,CA-2017-123001,TEC-PH-10003484,AW-10840,265,566,2,411,201.584,2,0.2,251.98,12.599,0.0625,6,0
3937,CA-2015-118955,OFF-EN-10001028,LS-17230,383,783,2,71,28.752,3,0.2,35.94,9.3444,0.325,4,0
3938,CA-2015-118955,OFF-PA-10004156,LS-17230,383,783,2,71,27.216,3,0.2,34.019999999999996,9.8658,0.3625,4,0
3939,CA-2015-118955,FUR-CH-10001708,LS-17230,383,783,2,71,197.372,2,0.3,281.96000000000004,-25.3764,-0.12857142857142856,4,1
3940,US-2016-143448,FUR-CH-10003379,MH-17455,108,108,4,468,1424.9,5,0.0,1424.9,356.225,0.25,0,0
3941,CA-2017-117863,FUR-FU-10002456,TS-21340,797,980,2,24,14.56,2,0.0,14.56,6.2608,0.42999999999999994,5,0
3942,CA-2017-117863,OFF-BI-10000605,TS-21340,797,980,2,24,3.048,1,0.2,3.81,1.0287,0.33749999999999997,5,0
3943,CA-2017-160458,OFF-PA-10001166,EH-13945,838,149,1,32,25.92,5,0.2,32.4,9.072,0.3499999999999999,2,0
3944,US-2016-142685,OFF-SU-10000157,MG-17695,662,1187,2,251,835.17,7,0.0,835.17,16.7034,0.02,7,0
3945,CA-2016-133144,OFF-PA-10004971,DO-13435,459,207,1,2,17.34,3,0.0,17.34,8.4966,0.49000000000000005,5,0
3946,CA-2017-167871,OFF-PA-10001977,AF-10870,552,52,2,241,44.384,1,0.2,55.48,15.5344,0.35,5,0
3947,CA-2017-167871,OFF-SU-10001225,AF-10870,552,52,2,241,2.944,1,0.2,3.6799999999999997,-0.6624,-0.225,5,0
3948,CA-2016-119963,OFF-AR-10003514,SN-20710,742,442,2,90,6.368,2,0.2,7.96,1.0348,0.16249999999999998,4,0
3949,CA-2016-119963,OFF-LA-10003510,SN-20710,742,442,2,90,48.848,2,0.2,61.059999999999995,15.8756,0.325,4,0
3950,CA-2016-119963,OFF-PA-10001970,SN-20710,742,442,2,90,19.648,2,0.2,24.56,6.6312,0.33749999999999997,4,0
3951,CA-2016-119963,FUR-CH-10003817,SN-20710,742,442,2,90,255.108,6,0.3,364.44000000000005,-18.222,-0.07142857142857144,4,1
3952,CA-2014-121167,OFF-BI-10003676,MO-17500,684,954,1,266,17.248,2,0.2,21.56,6.0368,0.35,2,0
3953,US-2016-151862,TEC-PH-10003535,ON-18715,399,388,2,77,159.984,2,0.2,199.98,13.9986,0.0875,7,0
3954,CA-2017-152961,OFF-PA-10004675,SC-20095,788,618,2,360,12.7,2,0.0,12.7,5.842,0.46,4,0
3955,CA-2014-133228,FUR-FU-10004020,MS-17710,528,1306,2,186,5.47,1,0.0,5.47,2.3521,0.43000000000000005,5,0
3956,CA-2014-133228,OFF-AR-10001955,MS-17710,528,1306,2,186,79.36,4,0.0,79.36,23.808,0.3,5,0
3957,CA-2016-114951,FUR-FU-10002364,DN-13690,191,895,2,10,22.14,3,0.0,22.14,6.4206,0.29,7,0
3958,CA-2016-156573,OFF-BI-10002414,RB-19360,212,800,2,396,11.277,3,0.7,37.58999999999999,-8.6457,-0.7666666666666667,4,1
3959,CA-2016-156573,OFF-AR-10003732,RB-19360,212,800,2,396,4.448,2,0.2,5.5600000000000005,0.3336,0.075,4,0
3960,CA-2016-156573,FUR-FU-10001085,RB-19360,212,800,2,396,44.76,3,0.2,55.949999999999996,14.547,0.325,4,0
3961,CA-2015-113901,OFF-BI-10001249,NH-18610,325,1041,2,84,38.28,6,0.0,38.28,17.6088,0.45999999999999996,5,0
3962,CA-2015-113901,TEC-PH-10002564,NH-18610,325,1041,2,84,149.95,5,0.0,149.95,44.985,0.30000000000000004,5,0
3963,CA-2017-134838,OFF-AR-10000634,ED-13885,601,298,3,63,12.84,3,0.0,12.84,3.4668,0.27,1,0
3964,CA-2017-134838,FUR-FU-10004018,ED-13885,601,298,3,63,44.67,3,0.0,44.67,12.0609,0.27,1,0
3965,CA-2016-120257,OFF-AR-10003481,PW-19240,898,151,2,12,7.872,3,0.2,9.84,0.8856,0.1125,6,0
3966,CA-2014-164910,OFF-AR-10003651,DM-13345,608,665,1,197,7.872,3,0.2,9.84,0.8856,0.1125,5,0
3967,CA-2016-149902,OFF-AR-10002956,DW-13540,179,1204,2,24,88.04,4,0.0,88.04,22.8904,0.25999999999999995,5,0
3968,CA-2016-146010,OFF-BI-10003638,EH-14125,245,455,3,98,40.635,7,0.7,135.44999999999996,-32.508,-0.8000000000000002,3,1
3969,US-2015-163685,OFF-BI-10001890,KE-16420,933,1118,2,66,5.728,8,0.8,28.640000000000004,-9.1648,-1.6,4,1
3970,US-2015-163685,OFF-PA-10002606,KE-16420,933,1118,2,66,42.24,10,0.2,52.8,13.2,0.31249999999999994,4,0
3971,CA-2014-135090,OFF-PA-10002245,SP-20920,755,36,2,2,53.82,9,0.0,53.82,24.219,0.45,4,0
3972,CA-2015-132374,OFF-AR-10001615,PS-19045,934,1382,1,424,79.36,4,0.0,79.36,20.6336,0.26,2,0
3973,CA-2016-167556,OFF-PA-10000466,JM-15250,893,1198,2,30,13.48,2,0.0,13.48,6.74,0.5,4,0
3974,CA-2016-167556,OFF-BI-10003708,JM-15250,893,1198,2,30,29.8,5,0.2,37.25,9.3125,0.3125,4,0
3975,CA-2016-167556,FUR-FU-10004848,JM-15250,893,1198,2,30,414.0,8,0.0,414.0,124.2,0.3,4,0
3976,CA-2016-167556,OFF-BI-10000320,JM-15250,893,1198,2,30,41.328,7,0.2,51.660000000000004,14.9814,0.3625,4,0
3977,US-2016-116400,FUR-FU-10003731,EB-13930,333,1058,3,196,39.92,4,0.0,39.92,11.1776,0.27999999999999997,2,0
3978,CA-2017-101308,OFF-FA-10002780,FG-14260,281,567,2,60,8.94,3,0.0,8.94,4.1124,0.46,5,0
3979,CA-2017-101308,TEC-PH-10003800,FG-14260,281,567,2,60,84.784,2,0.2,105.98,-20.1362,-0.23749999999999996,5,0
3980,CA-2014-114517,FUR-TA-10001676,TH-21235,852,423,2,24,53.316,2,0.4,88.86000000000001,-19.5492,-0.36666666666666664,4,1
3981,CA-2014-114517,OFF-AP-10002350,TH-21235,852,423,2,24,56.52,3,0.0,56.52,15.8256,0.27999999999999997,4,0
3982,CA-2017-119564,FUR-FU-10003096,PL-18925,935,699,2,61,22.77,3,0.0,22.77,9.7911,0.43,5,0
3983,CA-2016-135265,FUR-CH-10003061,CC-12370,275,479,1,63,287.968,4,0.2,359.96,-3.5996,-0.012499999999999999,2,0
3984,CA-2016-135265,TEC-CO-10003763,CC-12370,275,479,1,63,2799.96,5,0.2,3499.95,944.9865,0.33749999999999997,2,0
3985,CA-2016-135265,OFF-PA-10002923,CC-12370,275,479,1,63,48.94,1,0.0,48.94,24.47,0.5,2,0
3986,CA-2016-108735,FUR-BO-10003441,JM-15535,765,439,2,469,257.499,3,0.15,302.94000000000005,24.2352,0.09411764705882351,4,0
3987,CA-2017-112333,OFF-ST-10001780,KF-16285,799,350,2,171,2591.56,4,0.0,2591.56,621.9744,0.24,6,0
3988,CA-2017-112333,OFF-AP-10001962,KF-16285,799,350,2,171,41.95,5,0.0,41.95,10.4875,0.25,6,0
3989,US-2016-159415,FUR-FU-10003798,CS-12175,765,184,2,85,79.12,5,0.2,98.9,13.846,0.175,5,0
3990,CA-2014-122588,FUR-FU-10001095,AR-10540,642,502,1,470,52.96,2,0.0,52.96,20.1248,0.38,2,0
3991,CA-2014-137589,OFF-SU-10000157,MS-17770,936,1069,2,208,286.344,3,0.2,357.92999999999995,-64.4274,-0.22500000000000003,5,0
3992,CA-2015-161998,FUR-FU-10001095,DB-13120,490,1241,2,86,63.552,3,0.2,79.44,14.2992,0.225,4,0
3993,CA-2015-161998,OFF-SU-10004261,DB-13120,490,1241,2,86,41.376,3,0.2,51.71999999999999,4.6548,0.1125,4,0
3994,CA-2015-161998,OFF-AR-10004022,DB-13120,490,1241,2,86,172.704,6,0.2,215.88,10.794,0.0625,4,0
3995,CA-2015-105627,FUR-BO-10002916,DK-12895,937,900,2,310,512.94,3,0.0,512.94,97.4586,0.18999999999999997,4,0
3996,CA-2015-105627,FUR-CH-10002084,DK-12895,937,900,2,310,860.93,7,0.0,860.93,189.4046,0.22,4,0
3997,CA-2015-105627,TEC-PH-10003012,DK-12895,937,900,2,310,769.95,5,0.0,769.95,223.2855,0.29,4,0
3998,CA-2015-105627,OFF-AR-10002704,DK-12895,937,900,2,310,14.98,1,0.0,14.98,4.494,0.3,4,0
3999,CA-2015-105627,FUR-FU-10000308,DK-12895,937,900,2,310,373.08,6,0.0,373.08,82.0776,0.22000000000000003,4,0
4000,US-2015-149629,FUR-BO-10004709,MP-17965,790,604,1,455,231.92,5,0.2,289.9,5.798,0.025,3,0
4001,CA-2014-116834,FUR-FU-10001196,Dp-13240,857,1080,2,61,63.47,11,0.0,63.47,19.041,0.3,5,0
4002,CA-2014-116834,TEC-AC-10002942,Dp-13240,857,1080,2,61,345.0,5,0.0,345.0,58.65,0.16999999999999998,5,0
4003,CA-2016-145730,FUR-TA-10004915,CC-12220,841,388,2,66,637.896,3,0.3,911.28,-127.5792,-0.2,5,1
4004,CA-2016-145730,TEC-MA-10001016,CC-12220,841,388,2,66,287.91,3,0.4,479.8500000000001,33.5895,0.11666666666666665,5,1
4005,CA-2016-145730,OFF-EN-10000483,CC-12220,841,388,2,66,36.6,3,0.2,45.75,11.895,0.32499999999999996,5,0
4006,US-2015-168732,OFF-AR-10003087,KM-16660,896,1136,2,237,1.78,1,0.0,1.78,0.4984,0.28,6,0
4007,US-2015-168732,OFF-PA-10000520,KM-16660,896,1136,2,237,25.92,4,0.0,25.92,12.4416,0.4799999999999999,6,0
4008,US-2015-168732,TEC-AC-10001553,KM-16660,896,1136,2,237,101.94,6,0.0,101.94,21.4074,0.21,6,0
4009,CA-2015-107468,OFF-AR-10000634,MK-17905,218,938,2,128,6.848,2,0.2,8.559999999999999,0.5992,0.0875,4,0
4010,CA-2017-144463,FUR-FU-10001215,SC-20725,315,1355,2,2,474.43,11,0.0,474.43,199.2606,0.42000000000000004,4,0
4011,CA-2017-100811,OFF-PA-10001204,CC-12475,611,222,3,106,8.448,2,0.2,10.56,2.64,0.3125,3,0
4012,CA-2017-100811,OFF-ST-10002444,CC-12475,611,222,3,106,39.296,4,0.2,49.12,3.9296,0.1,3,0
4013,CA-2015-153612,OFF-AR-10000203,BT-11305,938,18,2,471,17.12,4,0.0,17.12,4.9648,0.29,5,0
4014,CA-2015-165624,OFF-AP-10000828,FH-14350,842,835,2,149,542.94,3,0.0,542.94,152.0232,0.27999999999999997,5,0
